data_id,country,event_type,sub_event_type,fatalities,notes
7806646,Ethiopia,Battles,Armed clash,6,"['clash', 'somali', 'afar', 'ethnic', 'militia', 'supported', 'special', 'force', 'respective', 'region', 'reported', 'disputed', 'territory', 'area', 'categorized', 'afar', 'zone', 'gewane', 'zone', 'afar', 'hanruk', 'gelalu', 'woredas', 'least', 'fatality', 'reported', 'clash', 'including', 'civilian', 'began', 'reduced', 'fatality', 'spread', 'across', 'event', 'location', 'day']"
7806647,Ethiopia,Battles,Armed clash,7,"['clash', 'somali', 'afar', 'ethnic', 'militia', 'supported', 'special', 'force', 'respective', 'region', 'reported', 'disputed', 'territory', 'area', 'categorized', 'afar', 'zone', 'gewane', 'hanruk', 'gelalu', 'woredas', 'zone', 'afar', 'coded', 'herto', 'bouri', 'least', 'fatality', 'reported', 'clash', 'including', 'civilian', 'began', 'reduced', 'fatality', 'spread', 'across', 'event', 'location', 'day']"
7806648,Ethiopia,Battles,Armed clash,7,"['clash', 'somali', 'afar', 'ethnic', 'militia', 'supported', 'special', 'force', 'respective', 'region', 'reported', 'disputed', 'territory', 'area', 'categorized', 'afar', 'zone', 'gewane', 'hanruk', 'zone', 'afar', 'coded', 'melka', 'werer', 'gelalu', 'woredas', 'least', 'fatality', 'reported', 'clash', 'including', 'civilian', 'began', 'reduced', 'fatality', 'spread', 'across', 'event', 'location', 'day']"
7807417,Somalia,Battles,Armed clash,0,"['al', 'shabaab', 'militant', 'launched', 'hit', 'run', 'attack', 'amisom', 'kdf', 'force', 'base', 'vicinity', 'hosingow', 'village', 'kismaayo', 'lower', 'juba', 'fatality', 'injury', 'reported']"
7807422,Somalia,Battles,Armed clash,0,"['jubaland', 'security', 'force', 'attacked', 'suspected', 'al', 'shabaab', 'militant', 'hideout', 'vicinity', 'welharey', 'village', 'afmadow', 'lower', 'juba', 'fatality', 'injury', 'reported']"
7806925,Nigeria,Battles,Armed clash,0,"['nigerian', 'military', 'troop', 'clashed', 'boko', 'haram', 'fighter', 'following', 'attack', 'usmanti', 'community', 'near', 'maiduguri', 'maiduguri', 'lga', 'borno', 'reported', 'fatality']"
7807442,Somalia,Battles,Armed clash,0,"['al', 'shabaab', 'militant', 'conducted', 'hit', 'run', 'attack', 'jubaland', 'security', 'force', 'vicinity', 'bilis', 'qooqaani', 'village', 'afmadow', 'lower', 'juba', 'fatality', 'injury', 'reported']"
7807443,Somalia,Battles,Armed clash,0,"['al', 'shabaab', 'militant', 'threw', 'hand', 'grenade', 'residential', 'house', 'government', 'official', 'jamuuriya', 'road', 'neighborhood', 'mogadishu', 'karan', 'district', 'karan', 'banadir', 'security', 'reacted', 'gunfire', 'explosion', 'fatality', 'injury', 'reported']"
7806935,Nigeria,Battles,Armed clash,11,"['around', 'reported', 'nigerian', 'military', 'troop', 'clashed', 'boko', 'haram', 'fighter', 'gwoza', 'lga', 'borno', 'killing', 'fighter', 'recovering', 'weapon', 'ammunition']"
7807448,Somalia,Battles,Armed clash,12,"['puntland', 'security', 'force', 'operation', 'clashed', 'islamic', 'state', 'militant', 'hideout', 'qar', 'goliis', 'village', 'owdweyne', 'togdheer', 'madax', 'madow', 'village', 'dhabancaddo', 'village', 'baraagaha', 'village', 'least', 'militant', 'killed', 'total', 'fatality', 'divided', 'equally', 'across', 'event']"
7885790,Democratic Republic of Congo,Battles,Armed clash,0,"['fardc', 'clashed', 'apcls', 'nyatura', 'village', 'bweru', 'masisi', 'nord', 'kivu', 'fardc', 'taken', 'hostage', 'apcls', 'nyatura', 'injury', 'fatality', 'reported']"
7885791,Democratic Republic of Congo,Battles,Armed clash,0,"['fardc', 'clashed', 'apcls', 'nyatura', 'village', 'kivuye', 'masisi', 'nord', 'kivu', 'injury', 'fatality', 'reported']"
7885792,Democratic Republic of Congo,Battles,Armed clash,1,"['fardc', 'clashed', 'apcls', 'nyatura', 'village', 'mpati', 'masisi', 'nord', 'kivu', 'fatality', 'reported', 'injury']"
7806945,Sudan,Battles,Armed clash,0,"['rsf', 'paramilitary', 'came', 'fire', 'unspecified', 'group', 'reportedly', 'signed', 'juba', 'peace', 'agreement', 'rsf', 'installation', 'unspecified', 'location', 'west', 'el', 'geneina', 'city', 'west', 'darfur', 'state', 'coded', 'dumej', 'el', 'geneina', 'locality', 'five', 'rsf', 'wounded', 'including', 'senior', 'commander']"
7885795,Democratic Republic of Congo,Battles,Armed clash,2,"['around', 'nyatura', 'abazungu', 'killed', 'two', 'element', 'pnc', 'including', 'high', 'ranking', 'officer', 'armed', 'clash', 'village', 'butale', 'located', 'chieftaincy', 'bashali', 'near', 'bihitri', 'masisi', 'nord', 'kivu', 'two', 'pnc', 'weapon', 'reportedly', 'stolen', 'militia', 'group', 'report', 'suggest', 'armed', 'clash', 'took', 'place', 'police', 'station', 'kishovu']"
7806696,Nigeria,Battles,Armed clash,0,"['unidentified', 'gunman', 'clashed', 'nigerian', 'correctional', 'service', 'operative', 'following', 'ied', 'attack', 'owerri', 'correctional', 'centre', 'owerri', 'owerri', 'municipal', 'lga', 'imo', 'set', 'many', 'inmate', 'free', 'police', 'source', 'report', 'attack', 'indigenous', 'people', 'biafra', 'ipob', 'security', 'outfit', 'eastern', 'security', 'network', 'esn', 'ipob', 'source', 'however', 'denied', 'involvement', 'group', 'reported', 'fatality']"
7806697,Nigeria,Battles,Armed clash,11,"['benue', 'communal', 'militia', 'associated', 'bonta', 'boy', 'clashed', 'nigerian', 'military', 'troop', 'bonta', 'konshisha', 'lga', 'benue', 'coded', 'tse', 'agberagba', 'killing', 'soldier', 'seized', 'weapon', 'ammunition', 'militiaman', 'also', 'carted', 'away', 'cash']"
7807266,Somalia,Battles,Armed clash,2,"['government', 'security', 'force', 'swspf', 'foot', 'patrol', 'clashed', 'al', 'shabaab', 'militant', 'transporting', 'ied', 'qansax', 'dheere', 'town', 'qansax', 'dheere', 'bay', 'two', 'militant', 'killed']"
7807270,Somalia,Battles,Armed clash,3,"['two', 'government', 'security', 'force', 'sna', 'clashed', 'section', 'force', 'open', 'fire', 'others', 'checkpoint', 'belet', 'xaawo', 'town', 'belet', 'xaawo', 'gedo', 'three', 'soldier', 'killed']"
7807274,Somalia,Battles,Armed clash,12,"['puntland', 'security', 'force', 'operation', 'clashed', 'islamic', 'state', 'militant', 'hideout', 'village', 'madax', 'madow', 'dhabancaddo', 'baraagaha', 'near', 'buuraha', 'cali', 'miskat', 'village', 'qandala', 'bari', 'well', 'qar', 'goliis', 'village', 'least', 'militant', 'killed', 'total', 'fatality', 'divided', 'equally', 'across', 'event']"
7937073,Sudan,Battles,Armed clash,36,"['heavy', 'fighting', 'continued', 'masalit', 'rizeigat', 'militia', 'latter', 'reportedly', 'backed', 'gunman', 'chad', 'el', 'geneina', 'city', 'ag', 'geneina', 'locality', 'west', 'darfur', 'state', 'following', 'attack', 'masalit', 'civilian', 'medical', 'worker', 'also', 'fired', 'upon', 'beaten', 'unspecified', 'group', 'fighting', 'least', 'four', 'day', 'fighting', 'killed', 'least', 'figure', 'presumed', 'include', 'two', 'masalit', 'civilian', 'killed', 'coded', 'separately', 'wounded', 'least', 'dozen', 'seriously', 'fatality', 'distributed', 'evenly', 'across', 'four', 'event', 'rsf', 'paramilitary', 'accused', 'involvement', 'side', 'rizeigat', 'although', 'disputed', 'authority', 'unspecified', 'number', 'displaced', 'thousand', 'displaced', 'chad', 'report', 'indicate', 'rizeigat', 'masalit', 'militia', 'outside', 'el', 'geneina', 'arrived', 'city', 'assist', 'kin']"
8011328,Burkina Faso,Battles,Armed clash,0,"['presumed', 'jnim', 'militant', 'attempted', 'incursion', 'town', 'tanwalbougou', 'fada', 'ngourma', 'gourma', 'volunteer', 'fighter', 'vdp', 'repelled', 'incursion', 'casualty', 'reported']"
8011330,Cameroon,Battles,Armed clash,1,"['military', 'force', 'opened', 'fire', 'four', 'boko', 'haram', 'fuel', 'supplier', 'mahoula', 'village', 'mora', 'subdivision', 'mayo', 'sava', 'extreme', 'nord', 'tried', 'escape', 'arrest', 'killing', 'one']"
8011331,Cameroon,Battles,Armed clash,2,"['ambazonian', 'separatist', 'attacked', 'mbom', 'market', 'mbengwi', 'town', 'mbeggwi', 'subdivision', 'momo', 'nord', 'ouest', 'killing', 'police', 'officer', 'civilian', 'injuring', 'another', 'civilian']"
8011341,Mali,Battles,Armed clash,2,"['around', 'week', 'presumed', 'katiba', 'macina', 'jnim', 'militant', 'killed', 'two', 'donso', 'militiaman', 'village', 'sare', 'heyre', 'mopti', 'mopti']"
8011342,Mali,Battles,Armed clash,10,"['chadian', 'g', 'sahel', 'force', 'killed', 'least', 'iswap', 'greater', 'sahara', 'militant', 'tin', 'ajer', 'ansongo', 'gao']"
8011343,Mali,Battles,Armed clash,6,"['malian', 'special', 'force', 'clashed', 'presumed', 'katiba', 'macina', 'jnim', 'militant', 'near', 'mafoune', 'tominian', 'segou', 'militant', 'killed', 'soldier', 'wounded', 'including', 'severely']"
8011344,Cameroon,Battles,Armed clash,1,"['ambazonian', 'separatist', 'attacked', 'killed', 'police', 'officer', 'along', 'road', 'bamenda', 'bali', 'town', 'mezam', 'nord', 'ouest']"
8011345,Cameroon,Battles,Armed clash,2,"['boko', 'haram', 'fighter', 'attacked', 'tortured', 'group', 'local', 'vigilance', 'militiaman', 'mahoula', 'village', 'mora', 'subdivision', 'mayo', 'sava', 'extreme', 'nord', 'killing', 'two']"
8011346,Cameroon,Battles,Armed clash,3,"['military', 'force', 'engaged', 'fire', 'fight', 'ambazonian', 'separatist', 'ngon', 'village', 'mbengwi', 'town', 'mbeggwi', 'subdivision', 'momo', 'nord', 'ouest', 'two', 'civilian', 'police', 'officer', 'caught', 'crossfire', 'killed', 'several', 'others', 'injured']"
7919456,Democratic Republic of Congo,Battles,Non-state actor overtakes territory,0,"['mayi', 'mayi', 'biloze', 'bishambuke', 'clashed', 'twigwaneho', 'village', 'kabingo', 'fizi', 'sud', 'kivu', 'biloze', 'bishambuke', 'pushed', 'twigwaneho', 'village', 'injury', 'fatality', 'reported']"
7918460,Somalia,Battles,Armed clash,0,"['al', 'shabaab', 'militant', 'attacked', 'jubaland', 'security', 'force', 'checkpoint', 'near', 'yoontoy', 'yarey', 'village', 'kismaayo', 'lower', 'juba', 'fatality', 'injury', 'reported']"
7918475,Ethiopia,Battles,Armed clash,9,"['fighting', 'erupted', 'ethnic', 'gumuz', 'non', 'gumuzs', 'manjari', 'village', 'pawi', 'woreda', 'metekel', 'zone', 'benshangul', 'gumuz', 'coded', 'gilgel', 'belle', 'least', 'nine', 'people', 'killed', 'several', 'others', 'injured']"
7806860,Nigeria,Battles,Armed clash,1,"['nigerian', 'military', 'troop', 'clashed', 'zamfara', 'communal', 'militia', 'along', 'tsibiri', 'village', 'near', 'sububu', 'forest', 'maradun', 'lga', 'zamfara', 'killing', 'militia', 'leader', 'recovering', 'weapon', 'ammunition']"
7806866,Somalia,Battles,Armed clash,0,"['puntland', 'security', 'force', 'clashed', 'islamic', 'state', 'militant', 'checkpoint', 'near', 'iskushuban', 'town', 'iskushuban', 'bari', 'fatality', 'injury', 'reported']"
7806867,Somalia,Battles,Armed clash,0,"['puntland', 'security', 'force', 'operation', 'clashed', 'islamic', 'state', 'militant', 'hideout', 'al', 'madow', 'village', 'bossaso', 'bari', 'fatality', 'injury', 'reported']"
7806632,Egypt,Battles,Armed clash,3,"['islamic', 'state', 'militant', 'targeted', 'bulldozer', 'belonging', 'egyptian', 'military', 'force', 'heavy', 'weapon', 'ash', 'shallaq', 'rafah', 'north', 'sinai', 'resulting', 'unknown', 'number', 'fatality', 'injury', 'unknown', 'number', 'fatality', 'coded']"
7806643,Ethiopia,Battles,Armed clash,6,"['clash', 'somali', 'afar', 'ethnic', 'militia', 'supported', 'special', 'force', 'respective', 'region', 'reported', 'disputed', 'territory', 'area', 'categorized', 'afar', 'zone', 'gewane', 'zone', 'afar', 'hanruk', 'gelalu', 'woredas', 'least', 'fatality', 'reported', 'clash', 'including', 'civilian', 'began', 'reduced', 'fatality', 'spread', 'across', 'event', 'location', 'day']"
7806644,Ethiopia,Battles,Armed clash,7,"['clash', 'somali', 'afar', 'ethnic', 'militia', 'supported', 'special', 'force', 'respective', 'region', 'reported', 'disputed', 'territory', 'area', 'categorized', 'afar', 'zone', 'gewane', 'hanruk', 'gelalu', 'woredas', 'zone', 'afar', 'coded', 'herto', 'bouri', 'least', 'fatality', 'reported', 'clash', 'including', 'civilian', 'began', 'reduced', 'fatality', 'spread', 'across', 'event', 'location', 'day']"
7806645,Ethiopia,Battles,Armed clash,7,"['clash', 'somali', 'afar', 'ethnic', 'militia', 'supported', 'special', 'force', 'respective', 'region', 'reported', 'disputed', 'territory', 'area', 'categorized', 'afar', 'zone', 'gewane', 'hanruk', 'zone', 'afar', 'coded', 'melka', 'werer', 'gelalu', 'woredas', 'least', 'fatality', 'reported', 'clash', 'including', 'civilian', 'began', 'reduced', 'fatality', 'spread', 'across', 'event', 'location', 'day']"
7807437,Somalia,Battles,Armed clash,0,"['al', 'shabaab', 'militant', 'launched', 'probing', 'attack', 'firing', 'mortar', 'round', 'towards', 'amisom', 'kdf', 'base', 'abdale', 'birole', 'village', 'kismaayo', 'lower', 'juba', 'amisom', 'managed', 'repulse', 'attack', 'fatality', 'injury', 'reported']"
7807439,Somalia,Battles,Armed clash,0,"['government', 'security', 'force', 'sna', 'foot', 'patrol', 'clashed', 'al', 'shabaab', 'militant', 'vicinity', 'hudur', 'town', 'xudur', 'bakool', 'fatality', 'injury', 'reported']"
7875285,Democratic Republic of Congo,Battles,Armed clash,0,"['mayi', 'mayi', 'kidjangala', 'attacked', 'mayi', 'mayi', 'nyerere', 'village', 'ruhito', 'uvira', 'sud', 'kivu', 'clash', 'kidjangala', 'militant', 'wounded', 'well', 'nyerere', 'militant', 'civilian', 'kidjangala', 'also', 'stole', 'good']"
7807447,Somalia,Battles,Armed clash,0,"['al', 'shabaab', 'militant', 'conducted', 'probing', 'attack', 'jubaland', 'security', 'force', 'base', 'vicinity', 'bar', 'sanguun', 'village', 'kismaayo', 'lower', 'juba', 'fatality', 'injury', 'reported']"
7807450,Somalia,Battles,Armed clash,0,"['al', 'shabaab', 'militant', 'attacked', 'government', 'security', 'force', 'sna', 'forward', 'operation', 'base', 'qalimow', 'village', 'balcad', 'middle', 'shabelle', 'fatality', 'injury', 'reported']"
7807451,Somalia,Battles,Armed clash,0,"['al', 'shabaab', 'militant', 'launched', 'attack', 'government', 'security', 'force', 'sna', 'checkpoint', 'qoryooley', 'town', 'qoryooley', 'lower', 'shabelle', 'fatality', 'injury', 'reported']"
7885797,Democratic Republic of Congo,Battles,Armed clash,1,"['raia', 'mutomboki', 'butachibera', 'clashed', 'nyatura', 'nduhuye', 'village', 'mushunguti', 'chitendebwa', 'kazimba', 'located', 'territory', 'kalehe', 'kalehe', 'sud', 'kivu', 'raia', 'mutomboki', 'butachibera', 'fighter', 'killed']"
7885798,Democratic Republic of Congo,Battles,Armed clash,5,"['fardc', 'clashed', 'raia', 'mutomboki', 'military', 'base', 'cifunzi', 'kalehe', 'sud', 'kivu', 'according', 'report', 'fardc', 'officer', 'killed', 'clash', 'well', 'raia', 'mutomboki']"
7885799,Democratic Republic of Congo,Battles,Armed clash,0,"['fardc', 'clashed', 'raia', 'mutomboki', 'locality', 'katasomwa', 'located', 'territory', 'kalehe', 'kalehe', 'sud', 'kivu', 'fardc', 'element', 'injured', 'community', 'displacement', 'triggered', 'karasi', 'centre']"
7885802,Democratic Republic of Congo,Battles,Armed clash,0,"['nyatura', 'apcls', 'cmc', 'kidnapped', 'element', 'fardc', 'kibarizo', 'masisi', 'nord', 'kivu']"
7885803,Democratic Republic of Congo,Battles,Armed clash,1,"['unidentified', 'armed', 'group', 'killed', 'leader', 'mayi', 'mayi', 'mazembe', 'faction', 'village', 'miriki', 'lubero', 'nord', 'kivu', 'report', 'suggest', 'victim', 'killed', 'seeking', 'create', 'new', 'armed', 'group', 'virunga', 'national', 'park', 'following', 'demobilization', 'monusco']"
7806719,South Sudan,Battles,Armed clash,18,"['heavy', 'fighting', 'broke', 'dinka', 'militia', 'mayenjur', 'gogrial', 'east', 'presumed', 'apuk', 'section', 'rek', 'dinka', 'lou', 'tonj', 'north', 'presumed', 'lou', 'paher', 'subsection', 'akop', 'section', 'bul', 'nuer', 'cattle', 'camp', 'area', 'gatdeng', 'bouding', 'mayom', 'county', 'unity', 'state', 'area', 'assumed', 'close', 'border', 'gogrial', 'east', 'tonj', 'north', 'county', 'given', 'identity', 'attack', 'provisionally', 'coded', 'ruathkey', 'least', 'killed', 'report', 'say', 'around', 'least', 'wounded', 'head', 'cattle', 'reported', 'stolen', 'hundred', 'head', 'cattle', 'killed', 'wounded']"
7807273,Somalia,Battles,Armed clash,4,"['government', 'security', 'force', 'sna', 'clashed', 'al', 'shabaab', 'militant', 'base', 'sinadhaqo', 'village', 'near', 'dhuusamarreeb', 'town', 'dhuusamarreeb', 'galgaduud', 'three', 'militant', 'one', 'senior', 'soldier', 'killed']"
7937072,Sudan,Battles,Armed clash,37,"['heavy', 'fighting', 'erupted', 'masalit', 'rizeigat', 'militia', 'latter', 'reportedly', 'backed', 'gunman', 'chad', 'el', 'geneina', 'city', 'ag', 'geneina', 'locality', 'west', 'darfur', 'state', 'following', 'attack', 'masalit', 'civilian', 'earlier', 'day', 'least', 'four', 'day', 'fighting', 'killed', 'least', 'figure', 'presumed', 'include', 'two', 'masalit', 'civilian', 'killed', 'coded', 'separately', 'wounded', 'least', 'dozen', 'seriously', 'fatality', 'distributed', 'evenly', 'across', 'four', 'event', 'rsf', 'paramilitary', 'accused', 'involvement', 'side', 'rizeigat', 'although', 'disputed', 'authority', 'unspecified', 'number', 'displaced', 'thousand', 'displaced', 'chad', 'report', 'indicate', 'rizeigat', 'masalit', 'militia', 'outside', 'el', 'geneina', 'arrived', 'city', 'assist', 'kin']"
7807036,Nigeria,Battles,Armed clash,0,"['around', 'reported', 'nigerian', 'military', 'clashed', 'kaduna', 'communal', 'militia', 'buruku', 'axis', 'chikun', 'lga', 'kaduna', 'rescuing', 'kidnapped', 'victim']"
8011354,Burkina Faso,Battles,Armed clash,1,"['jnim', 'militant', 'killed', 'one', 'iswap', 'greater', 'sahara', 'militant', 'wounded', 'others', 'cattle', 'market', 'village', 'deou', 'deou', 'oudalan']"
8011357,Mozambique,Battles,Armed clash,0,"['member', 'islamist', 'militia', 'palma', 'palma', 'cabo', 'delgado', 'clashed', 'mozambican', 'defense', 'security', 'force', 'member', 'islamist', 'militia', 'made', 'quick', 'incursion', 'government', 'held', 'area', 'quickly', 'retreating', 'government', 'force', 'secured', 'palma', 'airstrip', 'operation', 'allowing', 'quicker', 'reinforcement', 'government', 'position', 'town', 'fatality', 'injury', 'reported']"
8011359,Cameroon,Battles,Armed clash,0,"['local', 'vigilance', 'militiaman', 'repelled', 'attack', 'boko', 'haram', 'fighter', 'talakachi', 'village', 'mayo', 'moskota', 'subdivision', 'mayo', 'tsanaga', 'extreme', 'nord', 'assailant', 'arrested', 'several', 'others', 'injured']"
8011369,Madagascar,Battles,Armed clash,0,"['dahalo', 'clashed', 'police', 'km', 'away', 'manja', 'manja', 'menabe', 'dahalo', 'raided', 'cattle', 'nearby', 'village', 'night', 'coded', 'separately', 'dahalos', 'arrested', 'injury', 'fatality', 'reported']"
